HIT ID,HOTEL,ASSIGNMENT ID,TIME TAKEN,WORKER VOTE
3KG2UQJ0MJOY1QB438GGWEPNZKHNQR,( Ignacio),3X4JMASXCM9AZ8F29MMUFXTWJ5X0BP,152.0,1
3KG2UQJ0MJOY1QB438GGWEPNZKHNQR,( Ignacio),3UNH76FOCS53FUFK8JNCL5YA7HFYMC,87.0,1
3KG2UQJ0MJOY1QB438GGWEPNZKHNQR,( Ignacio),3WR9XG3T63B4WKUDF6XGMYXDHRO47P,223.0,1
3KG2UQJ0MJOY1QB438GGWEPNZKHNQR,( Ignacio),3R6BYFZZP7C89FXTH0XX717S8B0FX9,54.0,1
371Q3BEXDH94VV40Y0GFM1BXRMASZ2,( Hampton Inn St Louis-Airport),3FIJLY1B6U4306V2V9NGDOLP6BAFP2,357.0,0
371Q3BEXDH94VV40Y0GFM1BXRMASZ2,( Hampton Inn St Louis-Airport),39ZSFO5CA8WWXDPUVLDV2S0G7ZLJU7,37.0,0
371Q3BEXDH94VV40Y0GFM1BXRMASZ2,( Hampton Inn St Louis-Airport),3ZPBJO59KP1EP5JILQKLGFGD87RHDV,43.0,0
371Q3BEXDH94VV40Y0GFM1BXRMASZ2,( Hampton Inn St Louis-Airport),3FE2ERCCZX8X6J8VUC660IU3YC9PO6,236.0,0
371Q3BEXDH94VV40Y0GFM1BXRMASZ2,( Hampton Inn St Louis-Airport),3XUHV3NRVKYJLS4P6K22I3SLVQ6H50,41.0,0
371Q3BEXDH94VV40Y0GFM1BXRMASZ2,( Hampton Inn St Louis-Airport),3RKNTXVS3MYMFMSBM990WPZ3IZPA4H,313.0,1
371Q3BEXDH94VV40Y0GFM1BXRMASZ2,( Hampton Inn St Louis-Airport),32KTQ2V7RDFOET7C07VWMO5JY8V9MZ,27.0,0
371Q3BEXDH94VV40Y0GFM1BXRMASZ2,( Hampton Inn St Louis-Airport),3P59JYT76LKHR4CXOVHTYFSXMAM2T6,153.0,1
371Q3BEXDH94VV40Y0GFM1BXRMASZ2,( Hampton Inn St Louis-Airport),317HQ483I7SN7CLFG2G9CWTMMP5IN6,97.0,0
3PA41K45VN4OYTI2NOK20CDNU9R7PA,( Sonesta ES Suites St. Louis),39OWYR0EPKRX9KN3MWJZQFE1AF8YF8,1018.0,0
3PA41K45VN4OYTI2NOK20CDNU9R7PA,( Sonesta ES Suites St. Louis),3WLEIWSYHOHRMVL2O104KWP9BGVH2F,148.0,0
3PA41K45VN4OYTI2NOK20CDNU9R7PA,( Sonesta ES Suites St. Louis),3E337GFOL989BLFKQEG6RKG67BANGE,192.0,1
3PA41K45VN4OYTI2NOK20CDNU9R7PA,( Sonesta ES Suites St. Louis),34X6J5FLPTY45KIDECTQSR3R4EIQJC,58.0,0
3PA41K45VN4OYTI2NOK20CDNU9R7PA,( Sonesta ES Suites St. Louis),32UTUBMZ7GWQS9GICJAJ0QJMD1OVBQ,312.0,1
3PA41K45VN4OYTI2NOK20CDNU9R7PA,( Sonesta ES Suites St. Louis),35LDD5557A48VPQ344MLCXJZ92OKML,21.0,0
3PA41K45VN4OYTI2NOK20CDNU9R7PA,( Sonesta ES Suites St. Louis),3DR23U6WE5E9MKODHFCU0G1MJDRETZ,89.0,0
3PA41K45VN4OYTI2NOK20CDNU9R7PA,( Sonesta ES Suites St. Louis),3WRFBPLXRAO8H93WVZ9M8QRX36SN3T,227.0,1
3PA41K45VN4OYTI2NOK20CDNU9R7PA,( Sonesta ES Suites St. Louis),3MRNMEIQW56GB128CBZJ879KPOJDLH,44.0,0
3MGHRFQY2LP4PWAJTCVCYOWCQ0NY0U,( Residence Inn St Louis Galleria),37TD41K0AH9TAMRKWO190N5XWIPCS4,329.0,0
3MGHRFQY2LP4PWAJTCVCYOWCQ0NY0U,( Residence Inn St Louis Galleria),3TMSXRD2X602U0YV0WMQGGPRYYVW1E,33.0,1
3MGHRFQY2LP4PWAJTCVCYOWCQ0NY0U,( Residence Inn St Louis Galleria),3TE3O8573084BPZ5K6CYY0RFYPUR2N,80.0,1
3MGHRFQY2LP4PWAJTCVCYOWCQ0NY0U,( Residence Inn St Louis Galleria),3LPW2N6LKT2OQEA96J911IHBPYR5U8,86.0,1
3MGHRFQY2LP4PWAJTCVCYOWCQ0NY0U,( Residence Inn St Louis Galleria),34BBWHLWHABDU6UT837W8F6DF0AIWW,131.0,1
3MGHRFQY2LP4PWAJTCVCYOWCQ0NY0U,( Residence Inn St Louis Galleria),358UUM7WRZ3BXQWBQITTUR8N95NR7A,30.0,0
3MGHRFQY2LP4PWAJTCVCYOWCQ0NY0U,( Residence Inn St Louis Galleria),38JBBYETQOAP5Z9N2EBMS8PU3ECE45,674.0,1
3MGHRFQY2LP4PWAJTCVCYOWCQ0NY0U,( Residence Inn St Louis Galleria),3ZPPDN2SLVWQ25FZJ97D9G0AP6WE97,243.0,1
3MGHRFQY2LP4PWAJTCVCYOWCQ0NY0U,( Residence Inn St Louis Galleria),3SUWZRL0MYD3KMD1L241P698Z5T6ET,98.0,1
3YGYP136419YDRQ4GN5G14ZSV6JNRS,( Sheraton Westport Chalet Saint Louis),3FDJT1UU748ANI5XC55ZVV8DN7OK5L,171.0,0
3YGYP136419YDRQ4GN5G14ZSV6JNRS,( Sheraton Westport Chalet Saint Louis),30MVJZJNHMDYDL1RXAI46WD2UEC9J7,302.0,0
3YGYP136419YDRQ4GN5G14ZSV6JNRS,( Sheraton Westport Chalet Saint Louis),3DUZQ9U6SMOP9VXKN5WEQFTMHP7SVL,621.0,0
3YGYP136419YDRQ4GN5G14ZSV6JNRS,( Sheraton Westport Chalet Saint Louis),3OF2M9AATGO8UWPMJTCFKZF8O62ZKD,351.0,0
3YGYP136419YDRQ4GN5G14ZSV6JNRS,( Sheraton Westport Chalet Saint Louis),3TEM0PF1Q5X3E5DMNID0ANHWMQQ0DD,29.0,0
3YGYP136419YDRQ4GN5G14ZSV6JNRS,( Sheraton Westport Chalet Saint Louis),36TFCYNS44ASNBOZCQLXAMJ5OPCXHM,21.0,0
3YGYP136419YDRQ4GN5G14ZSV6JNRS,( Sheraton Westport Chalet Saint Louis),3UWN2HHPUY5C1QOBLEANGYZ9VMMSNL,170.0,0
3YGYP136419YDRQ4GN5G14ZSV6JNRS,( Sheraton Westport Chalet Saint Louis),3DUZQ9U6SMOP9VXKN5WEQFTMHPTSV7,23.0,1
3YGYP136419YDRQ4GN5G14ZSV6JNRS,( Sheraton Westport Chalet Saint Louis),38YMOXR4MUZX1MZS62Y7BCG86916WC,25.0,0
38F60IALAGH88ABPJ68DQ74XBY5T00,( Holiday Inn St Louis-South County Center),3LEP4MGT3G04YSGWLYAPU4DFDTBBDW,1108.0,0
38F60IALAGH88ABPJ68DQ74XBY5T00,( Holiday Inn St Louis-South County Center),33FBRBDW6OZBR2CBIQV4JW5WKOKC86,43.0,0
38F60IALAGH88ABPJ68DQ74XBY5T00,( Holiday Inn St Louis-South County Center),3RYC5T2D73T03W0BM4NAUDZ89ZOPRA,82.0,0
38F60IALAGH88ABPJ68DQ74XBY5T00,( Holiday Inn St Louis-South County Center),39GXDJN2OTE7QBIB97Q99OTL5V4V8S,66.0,0
38F60IALAGH88ABPJ68DQ74XBY5T00,( Holiday Inn St Louis-South County Center),3FQ5JJ512LOED7B3G51LPC8ZESYNKO,34.0,0
38F60IALAGH88ABPJ68DQ74XBY5T00,( Holiday Inn St Louis-South County Center),3PB5A5BD0V6K80NXA7ZHVNUG7WEG75,85.0,0
38F60IALAGH88ABPJ68DQ74XBY5T00,( Holiday Inn St Louis-South County Center),3DOCMVPBTNEFLDW6DIT1H4P38NJNN9,26.0,1
38F60IALAGH88ABPJ68DQ74XBY5T00,( Holiday Inn St Louis-South County Center),3HWRJOOET5287KBYSF74QB50HURSE2,54.0,1
38F60IALAGH88ABPJ68DQ74XBY5T00,( Holiday Inn St Louis-South County Center),3ZPPDN2SLVWQ25FZJ97D9G0AP7L9ET,57.0,0
3MNJFORX8B4XKCFPLS90QYLN1X95FQ,( Holiday Inn St Louis SW - Route66),392CY0QWG1R1L4B9YX1DDNNMV624IL,744.0,0
3MNJFORX8B4XKCFPLS90QYLN1X95FQ,( Holiday Inn St Louis SW - Route66),3F1567XTNW5FZ854S02D3XPO892Q9D,63.0,0
3MNJFORX8B4XKCFPLS90QYLN1X95FQ,( Holiday Inn St Louis SW - Route66),31N2WW6R9RQWTHQFXBQ90LIO1FQ3FM,45.0,0
3MNJFORX8B4XKCFPLS90QYLN1X95FQ,( Holiday Inn St Louis SW - Route66),32Q90QCQ1SLAJ1YQN6Y2ZPEQ00ZEKS,64.0,0
3MNJFORX8B4XKCFPLS90QYLN1X95FQ,( Holiday Inn St Louis SW - Route66),39L1G8WVWQR532W7QCBOBJEU05N13Z,254.0,0
3MNJFORX8B4XKCFPLS90QYLN1X95FQ,( Holiday Inn St Louis SW - Route66),351SEKWQS0H0HJKTCN0Y8KO9PT7DMH,261.0,0
3MNJFORX8B4XKCFPLS90QYLN1X95FQ,( Holiday Inn St Louis SW - Route66),324G5B4FB38NXWCCW5AEAV700FB70F,270.0,0
3MNJFORX8B4XKCFPLS90QYLN1X95FQ,( Holiday Inn St Louis SW - Route66),3TY7ZAOG5FKBSBJWFZZNE0CM60HK06,121.0,0
3MNJFORX8B4XKCFPLS90QYLN1X95FQ,( Holiday Inn St Louis SW - Route66),37M28K1J0QDCI4BWPGW42ROM0XDJAH,364.0,1
3OWZNK3RYLPU4XTSYY21ERJERAX2UL,( Hampton Inn Saint Louis - Sunset Hills),3LPW2N6LKT2OQEA96J911IHBPYMU5S,520.0,0
3OWZNK3RYLPU4XTSYY21ERJERAX2UL,( Hampton Inn Saint Louis - Sunset Hills),3ZAZR5XV01IQBYDYRGVHWG20JXWZC3,33.0,1
3OWZNK3RYLPU4XTSYY21ERJERAX2UL,( Hampton Inn Saint Louis - Sunset Hills),3B3WTRP3DB2Y7P3JQPCC7FRLS3X29K,121.0,0
3OWZNK3RYLPU4XTSYY21ERJERAX2UL,( Hampton Inn Saint Louis - Sunset Hills),3DPNQGW4LLFLSKG8WWSOGKXHMGS64G,24.0,0
3OWZNK3RYLPU4XTSYY21ERJERAX2UL,( Hampton Inn Saint Louis - Sunset Hills),3VW6495TLJ039B4YRMBNF0LHGRQYYZ,324.0,0
3OWZNK3RYLPU4XTSYY21ERJERAX2UL,( Hampton Inn Saint Louis - Sunset Hills),3DEL4X4EL6LE96EOMQPLWME8ELZYXW,194.0,1
3OWZNK3RYLPU4XTSYY21ERJERAX2UL,( Hampton Inn Saint Louis - Sunset Hills),3QBD8R3Z21JBHQMCWSEIXKJ87GW4OD,80.0,0
3OWZNK3RYLPU4XTSYY21ERJERAX2UL,( Hampton Inn Saint Louis - Sunset Hills),3FFJ6VRIL1OKMGT8FWEB1KX9EWPI0Q,213.0,0
3OWZNK3RYLPU4XTSYY21ERJERAX2UL,( Hampton Inn Saint Louis - Sunset Hills),336YQZE83VE5D650XHIFA80HCDR5ML,84.0,0
3VLL1PIENQOPX3C7RJZ62W1WUX7ZOC,( Drury Inn Saint Louis Airport),3TGOYF991XM5BT0O7KH99U9ROECUU5,603.0,0
3VLL1PIENQOPX3C7RJZ62W1WUX7ZOC,( Drury Inn Saint Louis Airport),3Q5ZZ9ZEVOFQSH3W3G8W5QZMS7W58P,87.0,0
3VLL1PIENQOPX3C7RJZ62W1WUX7ZOC,( Drury Inn Saint Louis Airport),35GCEFQ6I5O2YYHFYNKG3DY6DKH3Z7,41.0,0
3VLL1PIENQOPX3C7RJZ62W1WUX7ZOC,( Drury Inn Saint Louis Airport),3NGMS9VZTLIR9T68H6RB1U7L45TFF5,87.0,0
3VLL1PIENQOPX3C7RJZ62W1WUX7ZOC,( Drury Inn Saint Louis Airport),3TMFV4NEP8EK50IGZHV5VQCZC48W85,38.0,0
3VLL1PIENQOPX3C7RJZ62W1WUX7ZOC,( Drury Inn Saint Louis Airport),3SB4CE2TJVVDDOGL6KB5T0W1BUQAXS,79.0,0
3VLL1PIENQOPX3C7RJZ62W1WUX7ZOC,( Drury Inn Saint Louis Airport),35K3O9HUABDZ3F6CMV75JCMLS4WFE5,107.0,1
3VLL1PIENQOPX3C7RJZ62W1WUX7ZOC,( Drury Inn Saint Louis Airport),3ATPCQ38J8A2DT6VBGX7CE3AD0VYAX,111.0,0
3VLL1PIENQOPX3C7RJZ62W1WUX7ZOC,( Drury Inn Saint Louis Airport),32VNZTT0A74EE3ESOKVMRFODI4PR4K,46.0,0
3XABXM4AJ15DYJO0X6RXEHZSAPIQ86,( Drury Inn & Suites Near Forest Park),3GU1KF0O4I1DNPJMQ71KUYU4RDIPBU,681.0,0
3XABXM4AJ15DYJO0X6RXEHZSAPIQ86,( Drury Inn & Suites Near Forest Park),3A9AA95ATWMBY92DPXA7RCUCHH15PE,49.0,0
3XABXM4AJ15DYJO0X6RXEHZSAPIQ86,( Drury Inn & Suites Near Forest Park),3JJVG1YBEBX9UF136SS6WSPN0DPB52,24.0,0
3XABXM4AJ15DYJO0X6RXEHZSAPIQ86,( Drury Inn & Suites Near Forest Park),36W0OB37HWEHS6OED89I77ZGWPDZHO,92.0,0
3XABXM4AJ15DYJO0X6RXEHZSAPIQ86,( Drury Inn & Suites Near Forest Park),34S6N1K2ZVJXNH7AY7I9ZSOIHG8LHU,294.0,1
3XABXM4AJ15DYJO0X6RXEHZSAPIQ86,( Drury Inn & Suites Near Forest Park),3L6L49WXW0XP9GGURDIJOEJHQLN454,413.0,1
3XABXM4AJ15DYJO0X6RXEHZSAPIQ86,( Drury Inn & Suites Near Forest Park),3TEM0PF1Q5X3E5DMNID0ANHWMQ70DU,27.0,1
3XABXM4AJ15DYJO0X6RXEHZSAPIQ86,( Drury Inn & Suites Near Forest Park),3LRKMWOKB5HDDGLWUN6BK3TE762Z2D,50.0,0
3XABXM4AJ15DYJO0X6RXEHZSAPIQ86,( Drury Inn & Suites Near Forest Park),3ATPCQ38J8A2DT6VBGX7CE3AD12AYI,192.0,1
35YHTYFL1G3EI6U4RJRDUWFMELAVFM,( Days Inn Saint Louis - Lindbergh Boulevard),3K4J6M3CXET2R2LVHAB15EW6849GAL,952.0,0
35YHTYFL1G3EI6U4RJRDUWFMELAVFM,( Days Inn Saint Louis - Lindbergh Boulevard),3PS7W85Z8Z2SROXW94W8820BSG89TH,16.0,0
35YHTYFL1G3EI6U4RJRDUWFMELAVFM,( Days Inn Saint Louis - Lindbergh Boulevard),3VZLGYJEYLAEEWOTICR4ATNAKFKZX5,433.0,0
35YHTYFL1G3EI6U4RJRDUWFMELAVFM,( Days Inn Saint Louis - Lindbergh Boulevard),3IX2EGZR7BJ4HLXDRRIQXHDW00NJR9,456.0,1
35YHTYFL1G3EI6U4RJRDUWFMELAVFM,( Days Inn Saint Louis - Lindbergh Boulevard),30BXRYBRP4XDYBJ92LPB835YFNDHWK,52.0,1
35YHTYFL1G3EI6U4RJRDUWFMELAVFM,( Days Inn Saint Louis - Lindbergh Boulevard),3LOTDFNYA7ZTKFS37V1B5ITLZ82WF3,44.0,0
35YHTYFL1G3EI6U4RJRDUWFMELAVFM,( Days Inn Saint Louis - Lindbergh Boulevard),3LWJHTCVCCMO0IWHVM25DTBZB7QQFY,267.0,0
35YHTYFL1G3EI6U4RJRDUWFMELAVFM,( Days Inn Saint Louis - Lindbergh Boulevard),3QRYMNZ7FYHDGQ1QAEFDQ3VVX6NTN0,54.0,0
35YHTYFL1G3EI6U4RJRDUWFMELAVFM,( Days Inn Saint Louis - Lindbergh Boulevard),3LQ8PUHQFLSVXGZ4D4LW7CWQ0DCIHD,122.0,1
3ZG552ORAM4UHCIS3OC6ADLX5H62VA,( SpringHill Suites St Louis Airport-Earth City),3I0BTBYZAXL6CG8DJE0EN8RX4DJY04,824.0,0
3ZG552ORAM4UHCIS3OC6ADLX5H62VA,( SpringHill Suites St Louis Airport-Earth City),3WZ36BJEV3GBFHCT7OA4Z8V1GG5BTN,68.0,1
3ZG552ORAM4UHCIS3OC6ADLX5H62VA,( SpringHill Suites St Louis Airport-Earth City),3G0WWMR1UVK0OA9YTALILYK8DYQNQG,18.0,0
3ZG552ORAM4UHCIS3OC6ADLX5H62VA,( SpringHill Suites St Louis Airport-Earth City),3JRJSWSMQHL4N3QJ2063I3XOPEBE3F,169.0,1
3ZG552ORAM4UHCIS3OC6ADLX5H62VA,( SpringHill Suites St Louis Airport-Earth City),3P59JYT76LKHR4CXOVHTYFSXMAFT2Q,66.0,1
3ZG552ORAM4UHCIS3OC6ADLX5H62VA,( SpringHill Suites St Louis Airport-Earth City),3300DTYQT2HWU4WL0BIZVBQZZ6CEQ5,122.0,1
3ZG552ORAM4UHCIS3OC6ADLX5H62VA,( SpringHill Suites St Louis Airport-Earth City),3U5NZHP4LR2NE2M8QZBGG9X2MQJHPY,145.0,1
3ZG552ORAM4UHCIS3OC6ADLX5H62VA,( SpringHill Suites St Louis Airport-Earth City),3TXWC2NHNZQRCOKHK4RIYX4PQYRS9A,128.0,1
3ZG552ORAM4UHCIS3OC6ADLX5H62VA,( SpringHill Suites St Louis Airport-Earth City),3URFVVM165IMXSUYD7GHQMO6QY4UZB,59.0,1
3NRZ1LDP7W67I3O86JCLRW6M423ZPT,( Holiday Inn Saint Louis-Airport - Oakland PK),3NPI0JQDAO5DJBD3QTS5US0QXJDPTD,774.0,0
3NRZ1LDP7W67I3O86JCLRW6M423ZPT,( Holiday Inn Saint Louis-Airport - Oakland PK),3X31TUMD7XMMJ6MWWIFO758B0RNL16,275.0,0
3NRZ1LDP7W67I3O86JCLRW6M423ZPT,( Holiday Inn Saint Louis-Airport - Oakland PK),3W2LOLRXLBFZS53V9CI2YWD9FPMRKF,12.0,0
3NRZ1LDP7W67I3O86JCLRW6M423ZPT,( Holiday Inn Saint Louis-Airport - Oakland PK),39OWYR0EPKRX9KN3MWJZQFE1AGXFYG,127.0,0
3NRZ1LDP7W67I3O86JCLRW6M423ZPT,( Holiday Inn Saint Louis-Airport - Oakland PK),37Z929RLG98AW3TVIAWZPX51K4CTSR,403.0,1
3NRZ1LDP7W67I3O86JCLRW6M423ZPT,( Holiday Inn Saint Louis-Airport - Oakland PK),3R3YRB5GRF3LWKMQ1F0I9TXXHCEAU5,30.0,1
3NRZ1LDP7W67I3O86JCLRW6M423ZPT,( Holiday Inn Saint Louis-Airport - Oakland PK),3L6L49WXW0XP9GGURDIJOEJHQLQ548,63.0,0
3NRZ1LDP7W67I3O86JCLRW6M423ZPT,( Holiday Inn Saint Louis-Airport - Oakland PK),3PPTZCWALQKU5ZNHWYWCGLRHNDUQZY,537.0,1
3NRZ1LDP7W67I3O86JCLRW6M423ZPT,( Holiday Inn Saint Louis-Airport - Oakland PK),36NEMU28XFDZQPKKTI5O08DUWAVMWJ,59.0,0
3JHB4BPSFK9DCO7A2YXBEDU3UV0Q9V,( Hilton St Louis Frontenac),39ZSFO5CA8WWXDPUVLDV2S0G7ZGJU2,569.0,0
3JHB4BPSFK9DCO7A2YXBEDU3UV0Q9V,( Hilton St Louis Frontenac),3AAJC4I4FGSDJCJ418C3JKFV9HYJZU,216.0,0
3JHB4BPSFK9DCO7A2YXBEDU3UV0Q9V,( Hilton St Louis Frontenac),3WYP994K17R1QRUSL3GVW91OHHF6YP,33.0,0
3JHB4BPSFK9DCO7A2YXBEDU3UV0Q9V,( Hilton St Louis Frontenac),3ZWFC4W1UU7OCJBH81R5IJL47T5RFD,141.0,1
3JHB4BPSFK9DCO7A2YXBEDU3UV0Q9V,( Hilton St Louis Frontenac),3TU5ZICBRD1FL3MUN8WZ31UDO3A8QW,46.0,0
3JHB4BPSFK9DCO7A2YXBEDU3UV0Q9V,( Hilton St Louis Frontenac),340UGXU9DY15O8POCARE5GBA2MHVUT,70.0,1
3JHB4BPSFK9DCO7A2YXBEDU3UV0Q9V,( Hilton St Louis Frontenac),3GS6S824SQX5875K5JKODN2U1ZSWNE,347.0,1
3JHB4BPSFK9DCO7A2YXBEDU3UV0Q9V,( Hilton St Louis Frontenac),3UWN2HHPUY5C1QOBLEANGYZ9VN7NS3,16.0,0
3JHB4BPSFK9DCO7A2YXBEDU3UV0Q9V,( Hilton St Louis Frontenac),3DEL4X4EL6LE96EOMQPLWME8EMHYXG,301.0,1
31HLTCK4BLVKW6QZ23XVCHFYF0AVGL,( Sheraton Westport Plaza),3M1CVSFP605T4RF9K6GDZS08ERIAQA,129.0,0
31HLTCK4BLVKW6QZ23XVCHFYF0AVGL,( Sheraton Westport Plaza),36V4Q8R5ZK0U6SOYH96I8JV8886MQ5,796.0,0
31HLTCK4BLVKW6QZ23XVCHFYF0AVGL,( Sheraton Westport Plaza),3LOZAJ85YDDO8LLHT5IQNID3Z6E2XT,269.0,1
31HLTCK4BLVKW6QZ23XVCHFYF0AVGL,( Sheraton Westport Plaza),3UJ1CZ6IZHP8B1I5HEE1MHZN4155SR,440.0,1
31HLTCK4BLVKW6QZ23XVCHFYF0AVGL,( Sheraton Westport Plaza),3JWH6J9I9SDDK479ASOSQ9P9RYMBNP,10.0,0
31HLTCK4BLVKW6QZ23XVCHFYF0AVGL,( Sheraton Westport Plaza),3PW9OPU9PQKGIK0OMCXJS992UR6127,103.0,0
31HLTCK4BLVKW6QZ23XVCHFYF0AVGL,( Sheraton Westport Plaza),3O6CYIULED1I3XPT2KWARIUO9VGUWZ,73.0,1
31HLTCK4BLVKW6QZ23XVCHFYF0AVGL,( Sheraton Westport Plaza),3OS4RQUCR9F1WCUSC45FI4G0P7MBF4,95.0,0
31HLTCK4BLVKW6QZ23XVCHFYF0AVGL,( Sheraton Westport Plaza),32AT8R96GL9PWG8KIFM9UTR33J0SU0,70.0,0
39O0SQZVJN79A6YH0GOR57D2VRF7R2,( Clayton Plaza),345LHZDEDXSLCZN5S0L8MLJRB2VU32,449.0,0
39O0SQZVJN79A6YH0GOR57D2VRF7R2,( Clayton Plaza),3ZAK8W07I4EPV7O89D3PKNLK8QJ0UL,77.0,1
39O0SQZVJN79A6YH0GOR57D2VRF7R2,( Clayton Plaza),3KJYX6QCM9BWASEU0BN0YE2ZL6ZJV1,40.0,0
39O0SQZVJN79A6YH0GOR57D2VRF7R2,( Clayton Plaza),3DHE4R9OCWBDMZQR4VIMZWD8WG22GL,165.0,1
39O0SQZVJN79A6YH0GOR57D2VRF7R2,( Clayton Plaza),337RC3OW05225I2U3WZDETFRPVLVLW,363.0,0
39O0SQZVJN79A6YH0GOR57D2VRF7R2,( Clayton Plaza),3018Q3ZVOIQTGSU9XL5D4IADADHAR8,109.0,1
39O0SQZVJN79A6YH0GOR57D2VRF7R2,( Clayton Plaza),33UKMF9319KBB36A7A1PZ21NMO3TTV,131.0,1
39O0SQZVJN79A6YH0GOR57D2VRF7R2,( Clayton Plaza),33LKR6A5KEKA2JU15RHFTWISU5FT1P,31.0,1
39O0SQZVJN79A6YH0GOR57D2VRF7R2,( Clayton Plaza),3U5JL4WY5K9YBZ04XJ1EGXA1JLF4XY,87.0,0
3T5ZXGO9DEOSIFPN6WRAR1WW9YPZQK,( Comfort Inn Central West End),3KJYX6QCM9BWASEU0BN0YE2ZL5NVJZ,857.0,0
3T5ZXGO9DEOSIFPN6WRAR1WW9YPZQK,( Comfort Inn Central West End),3W2LOLRXLBFZS53V9CI2YWD9FPHKR3,144.0,0
3T5ZXGO9DEOSIFPN6WRAR1WW9YPZQK,( Comfort Inn Central West End),39L1G8WVWQR532W7QCBOBJEU05631K,168.0,1
3T5ZXGO9DEOSIFPN6WRAR1WW9YPZQK,( Comfort Inn Central West End),32M8BPYGATMHXK4TTY3EMCKPLCNIG0,234.0,1
3T5ZXGO9DEOSIFPN6WRAR1WW9YPZQK,( Comfort Inn Central West End),3ZGVPD4G6TH7XFF9D2Q7LQ247JXZTN,34.0,1
3T5ZXGO9DEOSIFPN6WRAR1WW9YPZQK,( Comfort Inn Central West End),3SB4CE2TJVVDDOGL6KB5T0W1BUEXA3,585.0,1
3T5ZXGO9DEOSIFPN6WRAR1WW9YPZQK,( Comfort Inn Central West End),3K9FOBBF2HJPXDTL15DM4CLE3S5LNR,657.0,0
3T5ZXGO9DEOSIFPN6WRAR1WW9YPZQK,( Comfort Inn Central West End),3JBT3HLQF8295NM2WLHNGG17IGHZPN,237.0,0
3T5ZXGO9DEOSIFPN6WRAR1WW9YPZQK,( Comfort Inn Central West End),3180JW2OT4CFCYZFUK5NUG808I75JQ,30.0,0
3QHITW7OYO9RH7HFU4BBA85N0DIQAA,( Hilton Garden Inn Saint Louis Airport),3IX2EGZR7BJ4HLXDRRIQXHDW00FRJ9,37.0,0
3QHITW7OYO9RH7HFU4BBA85N0DIQAA,( Hilton Garden Inn Saint Louis Airport),3QXNC7EIPIVRBF05B28YORY6V5590Z,45.0,0
3QHITW7OYO9RH7HFU4BBA85N0DIQAA,( Hilton Garden Inn Saint Louis Airport),3OWEPKL089CQIS4JXBCCL73D88SN7C,117.0,0
3QHITW7OYO9RH7HFU4BBA85N0DIQAA,( Hilton Garden Inn Saint Louis Airport),33LK57MYLT56IF2UO2LHBL6I50JSZR,40.0,0
3QHITW7OYO9RH7HFU4BBA85N0DIQAA,( Hilton Garden Inn Saint Louis Airport),3N4BPTXIO8SR8XVCD6D7370TMOAUK6,44.0,1
3QHITW7OYO9RH7HFU4BBA85N0DIQAA,( Hilton Garden Inn Saint Louis Airport),30LSNF239UVRIQWMUJIPK8QOBT1I20,511.0,0
3QHITW7OYO9RH7HFU4BBA85N0DIQAA,( Hilton Garden Inn Saint Louis Airport),3L70J4KAZGMZFIB4FKATZTT9VDZDAG,442.0,0
3QHITW7OYO9RH7HFU4BBA85N0DIQAA,( Hilton Garden Inn Saint Louis Airport),33JKGHPFYCU93VB61HE14P033YRMNS,24.0,0
3QHITW7OYO9RH7HFU4BBA85N0DIQAA,( Hilton Garden Inn Saint Louis Airport),3AMYWKA6YBMPWDQQFG7XUI3M38J6OJ,77.0,0
3KLL7H3EGD1YW2LAM9FDXHRZU0NVHK,( Sheraton Clayton Plaza Saint Louis),3O7L7BFSHEPJD682N3DQM9ZD8WYIE9,141.0,0
3KLL7H3EGD1YW2LAM9FDXHRZU0NVHK,( Sheraton Clayton Plaza Saint Louis),34S6N1K2ZVJXNH7AY7I9ZSOIHGNHL5,201.0,1
3KLL7H3EGD1YW2LAM9FDXHRZU0NVHK,( Sheraton Clayton Plaza Saint Louis),3TXMY6UCAEOHX6C74KC45NQWEUOCQZ,225.0,1
3KLL7H3EGD1YW2LAM9FDXHRZU0NVHK,( Sheraton Clayton Plaza Saint Louis),358010RM5ETX5CJJHF21PNAEW4VXVK,28.0,1
3KLL7H3EGD1YW2LAM9FDXHRZU0NVHK,( Sheraton Clayton Plaza Saint Louis),3R8YZBNQ9HIBLPHBD34TP1YIDJ3Q7Q,292.0,1
3KLL7H3EGD1YW2LAM9FDXHRZU0NVHK,( Sheraton Clayton Plaza Saint Louis),3QY7M81QH7MPAMJG0YKWTFM9EDCK7T,36.0,1
3KLL7H3EGD1YW2LAM9FDXHRZU0NVHK,( Sheraton Clayton Plaza Saint Louis),3C8HJ7UOP7U3KKPP45PVZC7CDBPMZX,116.0,1
3KLL7H3EGD1YW2LAM9FDXHRZU0NVHK,( Sheraton Clayton Plaza Saint Louis),3R2UR8A0IAG2FSAMG3GNUVG60CMXO8,565.0,0
3KLL7H3EGD1YW2LAM9FDXHRZU0NVHK,( Sheraton Clayton Plaza Saint Louis),3HWRJOOET5287KBYSF74QB50HVOSE1,288.0,1
3G3AJKPCXLSLOKSKCDIEARMP7C3Y4A,( Doubletree St Louis at Westport),3F0BG9B9MPNKUR8X4DLN2N1KCRQ7YE,1084.0,0
